iteration,score,best,time
1,48.63426842477487,48.63426842477487,0.7108108999673277
2,48.63426842477487,48.63426842477487,1.4551265999907628
3,47.56675956438488,48.63426842477487,2.074671300011687
4,47.56675956438488,48.63426842477487,2.699852899997495
5,44.57051577029397,48.63426842477487,3.3513282999629155
6,45.67168552316358,48.63426842477487,3.9936798999551684
7,47.56675956438488,48.63426842477487,4.704766899929382
8,47.56675956438488,48.63426842477487,5.29760259995237
9,45.67168552316358,48.63426842477487,5.919427799992263
10,45.67168552316358,48.63426842477487,6.518441299907863
11,47.56675956438488,48.63426842477487,7.157412100001238
12,47.56675956438488,48.63426842477487,7.792290599900298
13,47.56675956438488,48.63426842477487,8.365335799986497
14,47.56675956438488,48.63426842477487,8.992849799920805
15,48.63426842477487,48.63426842477487,9.717110899975523
16,47.56675956438488,48.63426842477487,10.362102799932472
17,48.63426842477487,48.63426842477487,10.998515299987048
18,48.63426842477487,48.63426842477487,11.66271439997945
19,47.56675956438488,48.63426842477487,12.261187399970368
20,47.56675956438488,48.63426842477487,12.859889399958774
21,48.63426842477487,48.63426842477487,13.52145020000171
22,48.63426842477487,48.63426842477487,14.25501510000322
23,48.63426842477487,48.63426842477487,14.914165699970908
24,47.56675956438488,48.63426842477487,15.516977499937639
25,47.56675956438488,48.63426842477487,16.095797199988738
26,47.56675956438488,48.63426842477487,16.713635699939914
27,47.56675956438488,48.63426842477487,17.30761719995644
28,47.56675956438488,48.63426842477487,17.89013379998505
29,44.57051577029397,48.63426842477487,18.578655199962668
30,47.56675956438488,48.63426842477487,19.167340499931015
31,47.56675956438488,48.63426842477487,19.751615199958906
32,47.56675956438488,48.63426842477487,20.362283899914473
33,47.56675956438488,48.63426842477487,21.033399499952793
34,47.56675956438488,48.63426842477487,21.717706399969757
35,47.56675956438488,48.63426842477487,22.304089099983685
36,47.56675956438488,48.63426842477487,22.884534899960272
37,47.56675956438488,48.63426842477487,23.518308999948204
38,48.63426842477487,48.63426842477487,24.197323699947447
39,47.56675956438488,48.63426842477487,24.821046700002626
40,48.63426842477487,48.63426842477487,25.583271299954504
41,48.63426842477487,48.63426842477487,26.278113699983805
42,48.63426842477487,48.63426842477487,26.968917099991813
43,47.56675956438488,48.63426842477487,27.566881399950944
44,47.56675956438488,48.63426842477487,28.21664979995694
45,47.56675956438488,48.63426842477487,28.82864109997172
46,44.57051577029397,48.63426842477487,29.505469899973832
47,48.63426842477487,48.63426842477487,30.248133899993263
48,47.56675956438488,48.63426842477487,30.944045400014147
49,48.63426842477487,48.63426842477487,31.687390299979597
50,48.63426842477487,48.63426842477487,32.383377099991776
51,47.56675956438488,48.63426842477487,33.01060519996099
52,47.56675956438488,48.63426842477487,33.58893560001161
53,47.56675956438488,48.63426842477487,34.1939890999347
54,47.56675956438488,48.63426842477487,34.84679659991525
55,47.56675956438488,48.63426842477487,35.47335379989818
56,48.63426842477487,48.63426842477487,36.17426879995037
57,47.56675956438488,48.63426842477487,36.79407229996286
58,47.56675956438488,48.63426842477487,37.43761039990932
59,47.56675956438488,48.63426842477487,38.119076899951324
60,45.67168552316358,48.63426842477487,38.81707779993303
61,48.63426842477487,48.63426842477487,39.49153679993469
62,48.63426842477487,48.63426842477487,40.18430199997965
63,48.63426842477487,48.63426842477487,40.890473300009035
64,47.56675956438488,48.63426842477487,41.54031730000861
65,47.56675956438488,48.63426842477487,42.352486999938264
66,47.56675956438488,48.63426842477487,42.97540019999724
67,48.63426842477487,48.63426842477487,43.74563569994643
68,48.63426842477487,48.63426842477487,44.50921779999044
69,45.67168552316358,48.63426842477487,45.11451549991034
70,47.56675956438488,48.63426842477487,45.76349649997428
71,47.56675956438488,48.63426842477487,46.43860449991189
72,47.56675956438488,48.63426842477487,47.10106159991119
73,47.56675956438488,48.63426842477487,47.76801399991382
74,47.56675956438488,48.63426842477487,48.49838559993077
75,47.56675956438488,48.63426842477487,49.245701499981806
76,45.67168552316358,48.63426842477487,49.90497849998064
77,47.56675956438488,48.63426842477487,50.60584949993063
78,48.63426842477487,48.63426842477487,51.30085379991215
79,48.63426842477487,48.63426842477487,52.00621309992857
80,48.63426842477487,48.63426842477487,52.6708030999871
81,47.56675956438488,48.63426842477487,53.35791319992859
82,47.56675956438488,48.63426842477487,54.003388799959794
83,47.56675956438488,48.63426842477487,54.66867539996747
84,47.56675956438488,48.63426842477487,55.3303709999891
85,48.63426842477487,48.63426842477487,56.226164899999276
86,48.63426842477487,48.63426842477487,56.96741519996431
87,48.63426842477487,48.63426842477487,57.6752127999207
88,48.63426842477487,48.63426842477487,58.36254879995249
89,48.63426842477487,48.63426842477487,59.077971199993044
90,47.56675956438488,48.63426842477487,59.67803269997239
91,47.56675956438488,48.63426842477487,60.267602199921384
92,47.56675956438488,48.63426842477487,60.92204179998953
93,47.56675956438488,48.63426842477487,61.58586629992351
94,47.56675956438488,48.63426842477487,62.19498249993194
95,47.56675956438488,48.63426842477487,62.804111299919896
96,47.56675956438488,48.63426842477487,63.41006349993404
97,48.63426842477487,48.63426842477487,64.14685879996978
98,47.56675956438488,48.63426842477487,64.8423049999401
99,47.56675956438488,48.63426842477487,65.4960750999162
100,47.56675956438488,48.63426842477487,66.15058909996878
101,47.56675956438488,48.63426842477487,66.77951749996282
102,47.56675956438488,48.63426842477487,67.4546110999072
103,47.56675956438488,48.63426842477487,68.07875379989855
104,47.56675956438488,48.63426842477487,68.67541469994467
105,47.56675956438488,48.63426842477487,69.28914020000957
106,47.56675956438488,48.63426842477487,69.99213739996776
107,47.56675956438488,48.63426842477487,70.58703920000698
108,47.56675956438488,48.63426842477487,71.18656059994828
109,47.56675956438488,48.63426842477487,71.80475030001253
110,48.63426842477487,48.63426842477487,72.54383169999346
111,47.56675956438488,48.63426842477487,73.19449549994897
112,47.56675956438488,48.63426842477487,73.84525519993622
113,47.56675956438488,48.63426842477487,74.55658849992324
114,47.56675956438488,48.63426842477487,75.21909749996848
115,47.56675956438488,48.63426842477487,75.95114799996372
116,47.56675956438488,48.63426842477487,76.55252029991243
117,47.56675956438488,48.63426842477487,77.16877889994066
118,48.63426842477487,48.63426842477487,77.82972759997938
119,47.56675956438488,48.63426842477487,78.48618509992957
120,48.63426842477487,48.63426842477487,79.21175279992167
121,47.56675956438488,48.63426842477487,79.86810610000975
122,44.57051577029397,48.63426842477487,80.51932949991897
123,48.63426842477487,48.63426842477487,81.23693139990792
124,48.63426842477487,48.63426842477487,81.99642300000414
125,47.56675956438488,48.63426842477487,82.71129649993964
126,47.56675956438488,48.63426842477487,83.34838089998811
127,47.56675956438488,48.63426842477487,84.02357189997565
128,47.56675956438488,48.63426842477487,84.68181709991768
129,48.63426842477487,48.63426842477487,85.49684979999438
130,47.56675956438488,48.63426842477487,86.37229649990331
131,47.56675956438488,48.63426842477487,87.07661150000058
132,48.63426842477487,48.63426842477487,87.85633759992197
133,47.56675956438488,48.63426842477487,88.65914010000415
134,47.56675956438488,48.63426842477487,89.25997729995288
135,47.56675956438488,48.63426842477487,89.9166913999943
136,47.56675956438488,48.63426842477487,90.60428359999787
137,47.56675956438488,48.63426842477487,91.23162579990458
138,48.63426842477487,48.63426842477487,91.99172029993497
139,47.56675956438488,48.63426842477487,92.63817829999607
140,48.63426842477487,48.63426842477487,93.37056740000844
141,47.56675956438488,48.63426842477487,94.03471679997165
142,47.56675956438488,48.63426842477487,94.705642899964
143,47.56675956438488,48.63426842477487,95.42793299991172
144,47.56675956438488,48.63426842477487,96.09456919995137
145,45.67168552316358,48.63426842477487,96.74571819999255
146,47.56675956438488,48.63426842477487,97.54149380000308
147,47.56675956438488,48.63426842477487,98.2470473999856
148,45.67168552316358,48.63426842477487,98.89627519994974
149,47.56675956438488,48.63426842477487,99.56717199995182
150,47.56675956438488,48.63426842477487,100.20950629992876
151,47.56675956438488,48.63426842477487,100.83054969995283
152,47.56675956438488,48.63426842477487,101.51055369991809
153,48.63426842477487,48.63426842477487,102.2761214999482
154,48.63426842477487,48.63426842477487,103.00084200000856
155,48.63426842477487,48.63426842477487,103.71875110000838
156,47.56675956438488,48.63426842477487,104.45850289997179
157,47.56675956438488,48.63426842477487,105.13392870000098
158,48.63426842477487,48.63426842477487,105.85399229999166
159,47.56675956438488,48.63426842477487,106.5536600999767
160,47.56675956438488,48.63426842477487,107.26176649995614
161,47.56675956438488,48.63426842477487,107.91307549993508
162,48.63426842477487,48.63426842477487,108.6261908999877
163,48.63426842477487,48.63426842477487,109.36409759998787
164,47.56675956438488,48.63426842477487,110.0415027999552
165,47.56675956438488,48.63426842477487,110.66701069998089
166,48.63426842477487,48.63426842477487,111.4853288999293
167,48.63426842477487,48.63426842477487,112.3076728999149
168,48.63426842477487,48.63426842477487,113.08326549991034
169,47.56675956438488,48.63426842477487,113.785979499924
170,47.56675956438488,48.63426842477487,114.4831383000128
171,47.56675956438488,48.63426842477487,115.15695330000017
172,47.56675956438488,48.63426842477487,115.93493869993836
173,47.56675956438488,48.63426842477487,116.55446209991351
174,47.56675956438488,48.63426842477487,117.18030879995786
175,47.56675956438488,48.63426842477487,117.81999119999819
176,47.56675956438488,48.63426842477487,118.54555119993165
177,45.67168552316358,48.63426842477487,119.19465339998715
178,47.56675956438488,48.63426842477487,119.89026579994243
179,47.56675956438488,48.63426842477487,120.58537389989942
180,47.56675956438488,48.63426842477487,121.33301770000253
181,47.56675956438488,48.63426842477487,122.01863770000637
182,48.63426842477487,48.63426842477487,122.80466199992225
183,48.63426842477487,48.63426842477487,123.67709889996331
184,47.56675956438488,48.63426842477487,124.36204189993441
185,47.56675956438488,48.63426842477487,125.00263399991672
186,47.56675956438488,48.63426842477487,125.65848719992209
187,47.56675956438488,48.63426842477487,126.43890429998282
188,48.63426842477487,48.63426842477487,127.26962569996249
189,47.56675956438488,48.63426842477487,127.99295109999366
190,48.63426842477487,48.63426842477487,128.77406369999517
191,48.63426842477487,48.63426842477487,129.53980409994256
192,45.67168552316358,48.63426842477487,130.18958309991285
193,48.63426842477487,48.63426842477487,130.9899781999411
194,48.63426842477487,48.63426842477487,131.79933949990664
195,47.56675956438488,48.63426842477487,132.47043059999123
196,48.63426842477487,48.63426842477487,133.2489575999789
197,47.56675956438488,48.63426842477487,133.98497839993797
198,47.56675956438488,48.63426842477487,134.77303319994826
199,47.56675956438488,48.63426842477487,135.50741489999928
200,48.63426842477487,48.63426842477487,136.2455728999339
201,48.63426842477487,48.63426842477487,136.97546200000215
202,47.56675956438488,48.63426842477487,137.65641339996364
203,47.56675956438488,48.63426842477487,138.2878880999051
204,47.56675956438488,48.63426842477487,138.93489419994876
205,47.56675956438488,48.63426842477487,139.60238609998487
206,44.57051577029397,48.63426842477487,140.30006359994877
207,47.56675956438488,48.63426842477487,140.99947439995594
208,47.56675956438488,48.63426842477487,141.6587086999789
209,45.67168552316358,48.63426842477487,142.31262360000983
210,47.56675956438488,48.63426842477487,142.92728139995597
211,47.56675956438488,48.63426842477487,143.557094699936
212,47.56675956438488,48.63426842477487,144.16353929997422
213,44.57051577029397,48.63426842477487,144.83095400000457
214,48.63426842477487,48.63426842477487,145.73180359997787
215,47.56675956438488,48.63426842477487,146.3849355999846
216,47.56675956438488,48.63426842477487,147.04770479991566
217,47.56675956438488,48.63426842477487,147.74972219998017
218,48.63426842477487,48.63426842477487,148.46510149992537
219,47.56675956438488,48.63426842477487,149.0771628000075
220,47.56675956438488,48.63426842477487,149.73071459995117
221,48.63426842477487,48.63426842477487,150.46812450001016
222,47.56675956438488,48.63426842477487,151.0955641999608
223,47.56675956438488,48.63426842477487,151.7414324999554
224,47.56675956438488,48.63426842477487,152.3737417999655
225,47.56675956438488,48.63426842477487,153.07821569999214
226,47.56675956438488,48.63426842477487,153.70224259991664
227,47.56675956438488,48.63426842477487,154.3469150000019
228,47.56675956438488,48.63426842477487,154.94794829993043
229,47.56675956438488,48.63426842477487,155.53422189992853
230,48.63426842477487,48.63426842477487,156.27784999995492
231,48.63426842477487,48.63426842477487,157.04783239995595
232,48.63426842477487,48.63426842477487,157.72873909992632
233,47.56675956438488,48.63426842477487,158.3855246999301
234,48.63426842477487,48.63426842477487,159.1016628999496
235,47.56675956438488,48.63426842477487,159.84444609994534
236,47.56675956438488,48.63426842477487,160.53298359992914
237,47.56675956438488,48.63426842477487,161.1691232000012
238,47.56675956438488,48.63426842477487,161.82142749999184
239,47.56675956438488,48.63426842477487,162.48211280000396
240,47.56675956438488,48.63426842477487,163.10287129995413
241,47.56675956438488,48.63426842477487,163.80058309994638
242,47.56675956438488,48.63426842477487,164.47738950001076
243,47.56675956438488,48.63426842477487,165.0637532999972
244,47.56675956438488,48.63426842477487,165.7130077999318
245,48.63426842477487,48.63426842477487,166.45798089995515
246,47.56675956438488,48.63426842477487,167.11276719998568
247,47.56675956438488,48.63426842477487,167.7681560999481
248,45.67168552316358,48.63426842477487,168.37242159992456
249,47.56675956438488,48.63426842477487,169.04902669996955
250,48.63426842477487,48.63426842477487,169.81198699993547
251,48.63426842477487,48.63426842477487,170.53199439996388
252,48.63426842477487,48.63426842477487,171.23789949994534
253,47.56675956438488,48.63426842477487,171.8693982999539
254,47.56675956438488,48.63426842477487,172.51553839992266
255,47.56675956438488,48.63426842477487,173.1601481999969
256,47.56675956438488,48.63426842477487,173.75623749999795
257,48.63426842477487,48.63426842477487,174.54622329992708
258,48.63426842477487,48.63426842477487,175.28716700000223
259,48.63426842477487,48.63426842477487,176.10683179995976
260,47.56675956438488,48.63426842477487,176.74450379994232
261,47.56675956438488,48.63426842477487,177.34586050000507
262,48.63426842477487,48.63426842477487,178.04475899995305
263,45.67168552316358,48.63426842477487,178.7007736999076
264,47.56675956438488,48.63426842477487,179.32026889990084
265,48.63426842477487,48.63426842477487,180.06896850001067
266,48.63426842477487,48.63426842477487,180.76203469990287
267,48.63426842477487,48.63426842477487,181.48423999990337
268,47.56675956438488,48.63426842477487,182.08577379991766
269,45.67168552316358,48.63426842477487,182.7048731999239
270,47.56675956438488,48.63426842477487,183.42853739997372
271,47.56675956438488,48.63426842477487,184.07897989999037
272,47.56675956438488,48.63426842477487,184.7638130999403
273,47.56675956438488,48.63426842477487,185.39318429993
274,47.56675956438488,48.63426842477487,185.98461499996483
275,48.63426842477487,48.63426842477487,186.7340247000102
276,48.63426842477487,48.63426842477487,187.39702439995017
277,47.56675956438488,48.63426842477487,188.00314309995156
278,47.56675956438488,48.63426842477487,188.59229810000397
279,47.56675956438488,48.63426842477487,189.22040290001314
280,47.56675956438488,48.63426842477487,189.90215549990535
281,47.56675956438488,48.63426842477487,190.5286202999996
282,48.63426842477487,48.63426842477487,191.22413240000606
283,47.56675956438488,48.63426842477487,191.83968380000442
284,47.56675956438488,48.63426842477487,192.45640339993406
285,47.56675956438488,48.63426842477487,193.09838799992576
286,47.56675956438488,48.63426842477487,193.72896259999834
287,47.56675956438488,48.63426842477487,194.41602110001259
288,47.56675956438488,48.63426842477487,195.07634659996256
289,48.63426842477487,48.63426842477487,195.89461209997535
290,47.56675956438488,48.63426842477487,196.6758978998987
291,47.56675956438488,48.63426842477487,197.33235649997368
292,47.56675956438488,48.63426842477487,197.9547756999964
293,47.56675956438488,48.63426842477487,198.60635779995937
294,45.67168552316358,48.63426842477487,199.2729956000112
295,47.56675956438488,48.63426842477487,199.8519026999129
296,47.56675956438488,48.63426842477487,200.55007809994277
297,48.63426842477487,48.63426842477487,201.21437279996462
298,47.56675956438488,48.63426842477487,201.83828639995772
299,47.56675956438488,48.63426842477487,202.4349179000128
300,47.56675956438488,48.63426842477487,203.07333369995467
301,47.56675956438488,48.63426842477487,203.68890339997597
302,48.63426842477487,48.63426842477487,204.41908189991955
303,47.56675956438488,48.63426842477487,205.11513950000517
304,47.56675956438488,48.63426842477487,206.01034369994886
305,47.56675956438488,48.63426842477487,206.6433855999494
306,47.56675956438488,48.63426842477487,207.31686189991888
307,47.56675956438488,48.63426842477487,207.9099678999046
308,47.56675956438488,48.63426842477487,208.50011809996795
309,47.56675956438488,48.63426842477487,209.08280269999523
310,47.56675956438488,48.63426842477487,209.6597834000131
311,47.56675956438488,48.63426842477487,210.2338097000029
312,48.63426842477487,48.63426842477487,210.94144359999336
313,48.63426842477487,48.63426842477487,211.61702379991766
314,47.56675956438488,48.63426842477487,212.25560179993045
315,48.63426842477487,48.63426842477487,213.0213725999929
316,47.56675956438488,48.63426842477487,213.68023089994676
317,47.56675956438488,48.63426842477487,214.33928089996334
318,47.56675956438488,48.63426842477487,214.97617159993388
319,47.56675956438488,48.63426842477487,215.62773539999034
320,45.67168552316358,48.63426842477487,216.3016052999301
321,47.56675956438488,48.63426842477487,216.93692649994045
322,47.56675956438488,48.63426842477487,217.6699443999678
323,47.56675956438488,48.63426842477487,218.29945509997196
324,47.56675956438488,48.63426842477487,218.94902439997531
325,48.63426842477487,48.63426842477487,219.75404579995666
326,48.63426842477487,48.63426842477487,220.5138495999854
327,48.63426842477487,48.63426842477487,221.2059566999087
328,48.63426842477487,48.63426842477487,221.96089949994348
329,48.63426842477487,48.63426842477487,222.61264690000098
330,48.63426842477487,48.63426842477487,223.32652060000692
331,47.56675956438488,48.63426842477487,223.9701809999533
332,47.56675956438488,48.63426842477487,224.61453569994774
333,48.63426842477487,48.63426842477487,225.35996919998433
334,45.67168552316358,48.63426842477487,226.0117736000102
335,45.67168552316358,48.63426842477487,226.66101199993864
336,47.56675956438488,48.63426842477487,227.26685039990116
337,47.56675956438488,48.63426842477487,227.85254260001238
338,45.67168552316358,48.63426842477487,228.48336539999582
339,47.56675956438488,48.63426842477487,229.1686566999415
340,47.56675956438488,48.63426842477487,229.81986709998455
341,47.56675956438488,48.63426842477487,230.48091629997361
342,47.56675956438488,48.63426842477487,231.1318838999141
343,48.63426842477487,48.63426842477487,231.8348003999563
344,47.56675956438488,48.63426842477487,232.4631588999182
345,47.56675956438488,48.63426842477487,233.03897509991657
346,44.57051577029397,48.63426842477487,233.70005969994236
347,47.56675956438488,48.63426842477487,234.32174929999746
348,47.56675956438488,48.63426842477487,234.9072390999645
349,47.56675956438488,48.63426842477487,235.6140374999959
350,48.63426842477487,48.63426842477487,236.4104203999741
351,44.57051577029397,48.63426842477487,237.047728799982
352,47.56675956438488,48.63426842477487,237.64974989998154
353,47.56675956438488,48.63426842477487,238.25781189999543
354,45.67168552316358,48.63426842477487,238.91407810000237
355,47.56675956438488,48.63426842477487,239.5304618999362
356,47.56675956438488,48.63426842477487,240.09798209997825
357,47.56675956438488,48.63426842477487,240.7369125999976
358,47.56675956438488,48.63426842477487,241.38934180000797
359,48.63426842477487,48.63426842477487,242.07762989995535
360,47.56675956438488,48.63426842477487,242.73576700000558
361,47.56675956438488,48.63426842477487,243.4356073999079
362,47.56675956438488,48.63426842477487,244.0987865999341
363,47.56675956438488,48.63426842477487,244.77693459996954
364,47.56675956438488,48.63426842477487,245.42045289999805
365,47.56675956438488,48.63426842477487,246.06675180001184
366,45.67168552316358,48.63426842477487,246.77672839991283
367,45.67168552316358,48.63426842477487,247.468735500006
368,45.67168552316358,48.63426842477487,248.1127430999186
369,47.56675956438488,48.63426842477487,248.7731935000047
370,47.56675956438488,48.63426842477487,249.36908719991334
371,47.56675956438488,48.63426842477487,249.95387919992208
372,47.56675956438488,48.63426842477487,250.60180959990248
373,47.56675956438488,48.63426842477487,251.22373259998858
374,47.56675956438488,48.63426842477487,251.85960099997465
375,47.56675956438488,48.63426842477487,252.55817109998316
376,47.56675956438488,48.63426842477487,253.21921239991207
377,47.56675956438488,48.63426842477487,253.895585799939
378,47.56675956438488,48.63426842477487,254.53836070001125
379,47.56675956438488,48.63426842477487,255.1875032999087
380,47.56675956438488,48.63426842477487,255.91741799993906
381,48.63426842477487,48.63426842477487,256.6822617999278
382,48.63426842477487,48.63426842477487,257.42312449996825
383,48.63426842477487,48.63426842477487,258.12771279993467
384,47.56675956438488,48.63426842477487,258.76594650000334
385,47.56675956438488,48.63426842477487,259.4562117999885
386,48.63426842477487,48.63426842477487,260.24199769995175
387,48.63426842477487,48.63426842477487,260.9117659999756
388,47.56675956438488,48.63426842477487,261.52412560000084
389,47.56675956438488,48.63426842477487,262.13645240000915
390,48.63426842477487,48.63426842477487,262.90619889996015
391,47.56675956438488,48.63426842477487,263.615716899978
392,47.56675956438488,48.63426842477487,264.2379269999219
393,47.56675956438488,48.63426842477487,264.82646689994726
394,48.63426842477487,48.63426842477487,265.7551078000106
395,47.56675956438488,48.63426842477487,266.43769289995544
396,44.57051577029397,48.63426842477487,267.16570859996136
397,47.56675956438488,48.63426842477487,267.80331399990246
398,47.56675956438488,48.63426842477487,268.47000259999186
399,47.56675956438488,48.63426842477487,269.091935299919
400,47.56675956438488,48.63426842477487,269.8154215000104
